freq (Hz),dB20((VF("/Vout") / VF("/Vline"))) (dB),Vout (V),Vline (V)
154.2E3,-47.38,42.74E-6,10.00E-3
154.5E3,-47.38,42.78E-6,10.00E-3
154.9E3,-47.37,42.82E-6,10.00E-3
155.2E3,-47.36,42.86E-6,10.00E-3
155.6E3,-47.35,42.89E-6,10.00E-3
156.0E3,-47.35,42.93E-6,10.00E-3
156.3E3,-47.34,42.96E-6,10.00E-3
156.7E3,-47.33,42.99E-6,10.00E-3
157.0E3,-47.33,43.02E-6,10.00E-3
157.4E3,-47.32,43.05E-6,10.00E-3
157.8E3,-47.31,43.08E-6,10.00E-3
158.1E3,-47.31,43.11E-6,10.00E-3
158.5E3,-47.30,43.13E-6,10.00E-3
158.9E3,-47.30,43.16E-6,10.00E-3
159.2E3,-47.29,43.18E-6,10.00E-3
159.6E3,-47.29,43.20E-6,10.00E-3
160.0E3,-47.29,43.22E-6,10.00E-3
160.3E3,-47.28,43.24E-6,10.00E-3
160.7E3,-47.28,43.26E-6,10.00E-3
161.1E3,-47.27,43.28E-6,10.00E-3
161.4E3,-47.27,43.29E-6,10.00E-3
161.8E3,-47.27,43.30E-6,10.00E-3
162.2E3,-47.27,43.32E-6,10.00E-3
162.6E3,-47.26,43.33E-6,10.00E-3
162.9E3,-47.26,43.34E-6,10.00E-3
163.3E3,-47.26,43.34E-6,10.00E-3
163.7E3,-47.26,43.35E-6,10.00E-3
164.1E3,-47.26,43.36E-6,10.00E-3
164.4E3,-47.26,43.36E-6,10.00E-3
164.8E3,-47.26,43.36E-6,10.00E-3
165.2E3,-47.26,43.36E-6,10.00E-3
165.6E3,-47.26,43.36E-6,10.00E-3
166.0E3,-47.26,43.36E-6,10.00E-3
166.3E3,-47.26,43.36E-6,10.00E-3
166.7E3,-47.26,43.35E-6,10.00E-3
167.1E3,-47.26,43.35E-6,10.00E-3
167.5E3,-47.26,43.34E-6,10.00E-3
167.9E3,-47.26,43.33E-6,10.00E-3
168.3E3,-47.27,43.32E-6,10.00E-3
168.7E3,-47.27,43.31E-6,10.00E-3
169.0E3,-47.27,43.30E-6,10.00E-3
169.4E3,-47.27,43.28E-6,10.00E-3
169.8E3,-47.28,43.27E-6,10.00E-3
170.2E3,-47.28,43.25E-6,10.00E-3
170.6E3,-47.28,43.23E-6,10.00E-3
171.0E3,-47.29,43.21E-6,10.00E-3
171.4E3,-47.29,43.19E-6,10.00E-3
171.8E3,-47.30,43.17E-6,10.00E-3
172.2E3,-47.30,43.14E-6,10.00E-3
172.6E3,-47.31,43.12E-6,10.00E-3
173.0E3,-47.31,43.09E-6,10.00E-3
173.4E3,-47.32,43.06E-6,10.00E-3
173.8E3,-47.32,43.03E-6,10.00E-3
174.2E3,-47.33,43.00E-6,10.00E-3
174.6E3,-47.34,42.97E-6,10.00E-3
175.0E3,-47.34,42.94E-6,10.00E-3
175.4E3,-47.35,42.90E-6,10.00E-3
175.8E3,-47.36,42.87E-6,10.00E-3
176.2E3,-47.37,42.83E-6,10.00E-3
176.6E3,-47.37,42.79E-6,10.00E-3
177.0E3,-47.38,42.75E-6,10.00E-3
177.4E3,-47.39,42.71E-6,10.00E-3
177.8E3,-47.40,42.67E-6,10.00E-3
178.2E3,-47.41,42.63E-6,10.00E-3
178.6E3,-47.42,42.58E-6,10.00E-3
179.1E3,-47.42,42.54E-6,10.00E-3
179.5E3,-47.43,42.49E-6,10.00E-3
179.9E3,-47.44,42.44E-6,10.00E-3
180.3E3,-47.45,42.39E-6,10.00E-3
180.7E3,-47.46,42.34E-6,10.00E-3
181.1E3,-47.48,42.29E-6,10.00E-3
181.6E3,-47.49,42.24E-6,10.00E-3
182.0E3,-47.50,42.18E-6,10.00E-3
182.4E3,-47.51,42.13E-6,10.00E-3
182.8E3,-47.52,42.07E-6,10.00E-3
183.2E3,-47.53,42.02E-6,10.00E-3
183.7E3,-47.54,41.96E-6,10.00E-3
184.1E3,-47.56,41.90E-6,10.00E-3
184.5E3,-47.57,41.84E-6,10.00E-3
184.9E3,-47.58,41.78E-6,10.00E-3
185.4E3,-47.59,41.71E-6,10.00E-3
185.8E3,-47.61,41.65E-6,10.00E-3
186.2E3,-47.62,41.59E-6,10.00E-3
186.6E3,-47.63,41.52E-6,10.00E-3
187.1E3,-47.65,41.46E-6,10.00E-3
187.5E3,-47.66,41.39E-6,10.00E-3
187.9E3,-47.68,41.32E-6,10.00E-3
188.4E3,-47.69,41.25E-6,10.00E-3
188.8E3,-47.71,41.18E-6,10.00E-3
189.2E3,-47.72,41.11E-6,10.00E-3
189.7E3,-47.74,41.04E-6,10.00E-3
190.1E3,-47.75,40.97E-6,10.00E-3
190.5E3,-47.77,40.90E-6,10.00E-3
191.0E3,-47.78,40.82E-6,10.00E-3
191.4E3,-47.80,40.75E-6,10.00E-3
191.9E3,-47.81,40.67E-6,10.00E-3
192.3E3,-47.83,40.59E-6,10.00E-3
192.8E3,-47.85,40.52E-6,10.00E-3
193.2E3,-47.86,40.44E-6,10.00E-3
193.6E3,-47.88,40.36E-6,10.00E-3
194.1E3,-47.90,40.28E-6,10.00E-3
194.5E3,-47.92,40.20E-6,10.00E-3
195.0E3,-47.93,40.12E-6,10.00E-3
195.4E3,-47.95,40.04E-6,10.00E-3
195.9E3,-47.97,39.96E-6,10.00E-3
196.3E3,-47.99,39.87E-6,10.00E-3
196.8E3,-48.00,39.79E-6,10.00E-3
197.2E3,-48.02,39.71E-6,10.00E-3
197.7E3,-48.04,39.62E-6,10.00E-3
198.2E3,-48.06,39.54E-6,10.00E-3
198.6E3,-48.08,39.45E-6,10.00E-3
199.1E3,-48.10,39.36E-6,10.00E-3
199.5E3,-48.12,39.28E-6,10.00E-3
200.0E3,-48.14,39.19E-6,10.00E-3
200.4E3,-48.16,39.10E-6,10.00E-3
200.9E3,-48.18,39.01E-6,10.00E-3
201.4E3,-48.20,38.92E-6,10.00E-3
201.8E3,-48.22,38.84E-6,10.00E-3
202.3E3,-48.24,38.75E-6,10.00E-3
202.8E3,-48.26,38.65E-6,10.00E-3
203.2E3,-48.28,38.56E-6,10.00E-3
203.7E3,-48.30,38.47E-6,10.00E-3
204.2E3,-48.32,38.38E-6,10.00E-3
204.6E3,-48.34,38.29E-6,10.00E-3
205.1E3,-48.36,38.20E-6,10.00E-3
205.6E3,-48.38,38.10E-6,10.00E-3
206.1E3,-48.40,38.01E-6,10.00E-3
206.5E3,-48.42,37.92E-6,10.00E-3
207.0E3,-48.44,37.82E-6,10.00E-3
207.5E3,-48.47,37.73E-6,10.00E-3
208.0E3,-48.49,37.63E-6,10.00E-3
208.4E3,-48.51,37.54E-6,10.00E-3
208.9E3,-48.53,37.44E-6,10.00E-3
209.4E3,-48.55,37.35E-6,10.00E-3
209.9E3,-48.58,37.25E-6,10.00E-3
210.4E3,-48.60,37.16E-6,10.00E-3
210.9E3,-48.62,37.06E-6,10.00E-3
211.3E3,-48.64,36.97E-6,10.00E-3
211.8E3,-48.67,36.87E-6,10.00E-3
212.3E3,-48.69,36.77E-6,10.00E-3
212.8E3,-48.71,36.68E-6,10.00E-3
213.3E3,-48.74,36.58E-6,10.00E-3
213.8E3,-48.76,36.48E-6,10.00E-3
214.3E3,-48.78,36.38E-6,10.00E-3
214.8E3,-48.81,36.29E-6,10.00E-3
215.3E3,-48.83,36.19E-6,10.00E-3
215.8E3,-48.85,36.09E-6,10.00E-3
216.3E3,-48.88,35.99E-6,10.00E-3
216.8E3,-48.90,35.89E-6,10.00E-3
217.3E3,-48.92,35.80E-6,10.00E-3
217.8E3,-48.95,35.70E-6,10.00E-3
218.3E3,-48.97,35.60E-6,10.00E-3
218.8E3,-49.00,35.50E-6,10.00E-3
219.3E3,-49.02,35.40E-6,10.00E-3
219.8E3,-49.04,35.30E-6,10.00E-3
220.3E3,-49.07,35.20E-6,10.00E-3
220.8E3,-49.09,35.11E-6,10.00E-3
221.3E3,-49.12,35.01E-6,10.00E-3
221.8E3,-49.14,34.91E-6,10.00E-3
222.3E3,-49.17,34.81E-6,10.00E-3
222.8E3,-49.19,34.71E-6,10.00E-3
223.4E3,-49.22,34.61E-6,10.00E-3
223.9E3,-49.24,34.51E-6,10.00E-3
224.4E3,-49.27,34.41E-6,10.00E-3
224.9E3,-49.29,34.31E-6,10.00E-3
225.4E3,-49.32,34.22E-6,10.00E-3
225.9E3,-49.34,34.12E-6,10.00E-3
226.5E3,-49.37,34.02E-6,10.00E-3
227.0E3,-49.39,33.92E-6,10.00E-3
227.5E3,-49.42,33.82E-6,10.00E-3
228.0E3,-49.44,33.72E-6,10.00E-3
228.6E3,-49.47,33.62E-6,10.00E-3
229.1E3,-49.49,33.52E-6,10.00E-3
229.6E3,-49.52,33.43E-6,10.00E-3
230.1E3,-49.54,33.33E-6,10.00E-3
230.7E3,-49.57,33.23E-6,10.00E-3
231.2E3,-49.60,33.13E-6,10.00E-3
231.7E3,-49.62,33.03E-6,10.00E-3
232.3E3,-49.65,32.94E-6,10.00E-3
232.8E3,-49.67,32.84E-6,10.00E-3
233.3E3,-49.70,32.74E-6,10.00E-3
233.9E3,-49.72,32.64E-6,10.00E-3
234.4E3,-49.75,32.55E-6,10.00E-3
235.0E3,-49.78,32.45E-6,10.00E-3
235.5E3,-49.80,32.35E-6,10.00E-3
236.0E3,-49.83,32.25E-6,10.00E-3
236.6E3,-49.85,32.16E-6,10.00E-3
237.1E3,-49.88,32.06E-6,10.00E-3
237.7E3,-49.91,31.96E-6,10.00E-3
238.2E3,-49.93,31.87E-6,10.00E-3
238.8E3,-49.96,31.77E-6,10.00E-3
239.3E3,-49.99,31.67E-6,10.00E-3
239.9E3,-50.01,31.58E-6,10.00E-3
240.4E3,-50.04,31.48E-6,10.00E-3
241.0E3,-50.06,31.39E-6,10.00E-3
241.5E3,-50.09,31.29E-6,10.00E-3
242.1E3,-50.12,31.20E-6,10.00E-3
242.7E3,-50.14,31.10E-6,10.00E-3
243.2E3,-50.17,31.01E-6,10.00E-3
243.8E3,-50.20,30.91E-6,10.00E-3
244.3E3,-50.22,30.82E-6,10.00E-3
244.9E3,-50.25,30.72E-6,10.00E-3
245.5E3,-50.28,30.63E-6,10.00E-3
246.0E3,-50.30,30.54E-6,10.00E-3
246.6E3,-50.33,30.44E-6,10.00E-3
247.2E3,-50.36,30.35E-6,10.00E-3
247.7E3,-50.38,30.26E-6,10.00E-3
248.3E3,-50.41,30.16E-6,10.00E-3
248.9E3,-50.44,30.07E-6,10.00E-3
249.5E3,-50.46,29.98E-6,10.00E-3
250.0E3,-50.49,29.89E-6,10.00E-3
250.6E3,-50.52,29.79E-6,10.00E-3
251.2E3,-50.54,29.70E-6,10.00E-3
251.8E3,-50.57,29.61E-6,10.00E-3
252.3E3,-50.60,29.52E-6,10.00E-3
252.9E3,-50.62,29.43E-6,10.00E-3
253.5E3,-50.65,29.34E-6,10.00E-3
254.1E3,-50.68,29.25E-6,10.00E-3
254.7E3,-50.71,29.16E-6,10.00E-3
255.3E3,-50.73,29.07E-6,10.00E-3
255.9E3,-50.76,28.98E-6,10.00E-3
256.4E3,-50.79,28.89E-6,10.00E-3
257.0E3,-50.81,28.80E-6,10.00E-3
257.6E3,-50.84,28.71E-6,10.00E-3
258.2E3,-50.87,28.62E-6,10.00E-3
258.8E3,-50.89,28.53E-6,10.00E-3
259.4E3,-50.92,28.44E-6,10.00E-3
260.0E3,-50.95,28.35E-6,10.00E-3
260.6E3,-50.97,28.27E-6,10.00E-3
261.2E3,-51.00,28.18E-6,10.00E-3
261.8E3,-51.03,28.09E-6,10.00E-3
262.4E3,-51.06,28.00E-6,10.00E-3
263.0E3,-51.08,27.92E-6,10.00E-3
263.6E3,-51.11,27.83E-6,10.00E-3
264.2E3,-51.14,27.74E-6,10.00E-3
264.9E3,-51.16,27.66E-6,10.00E-3
265.5E3,-51.19,27.57E-6,10.00E-3
266.1E3,-51.22,27.49E-6,10.00E-3
266.7E3,-51.24,27.40E-6,10.00E-3
267.3E3,-51.27,27.32E-6,10.00E-3
267.9E3,-51.30,27.23E-6,10.00E-3
268.5E3,-51.33,27.15E-6,10.00E-3
269.2E3,-51.35,27.06E-6,10.00E-3
269.8E3,-51.38,26.98E-6,10.00E-3
270.4E3,-51.41,26.89E-6,10.00E-3
271.0E3,-51.43,26.81E-6,10.00E-3
271.6E3,-51.46,26.73E-6,10.00E-3
272.3E3,-51.49,26.65E-6,10.00E-3
272.9E3,-51.51,26.56E-6,10.00E-3
273.5E3,-51.54,26.48E-6,10.00E-3
274.2E3,-51.57,26.40E-6,10.00E-3
274.8E3,-51.60,26.32E-6,10.00E-3
275.4E3,-51.62,26.23E-6,10.00E-3
276.1E3,-51.65,26.15E-6,10.00E-3
276.7E3,-51.68,26.07E-6,10.00E-3
277.3E3,-51.70,25.99E-6,10.00E-3
278.0E3,-51.73,25.91E-6,10.00E-3
278.6E3,-51.76,25.83E-6,10.00E-3
279.3E3,-51.78,25.75E-6,10.00E-3
279.9E3,-51.81,25.67E-6,10.00E-3
280.5E3,-51.84,25.59E-6,10.00E-3
281.2E3,-51.86,25.51E-6,10.00E-3
281.8E3,-51.89,25.43E-6,10.00E-3
282.5E3,-51.92,25.36E-6,10.00E-3
283.1E3,-51.95,25.28E-6,10.00E-3
283.8E3,-51.97,25.20E-6,10.00E-3
284.4E3,-52.00,25.12E-6,10.00E-3
285.1E3,-52.03,25.04E-6,10.00E-3
285.8E3,-52.05,24.97E-6,10.00E-3
286.4E3,-52.08,24.89E-6,10.00E-3
287.1E3,-52.11,24.81E-6,10.00E-3
287.7E3,-52.13,24.74E-6,10.00E-3
288.4E3,-52.16,24.66E-6,10.00E-3
289.1E3,-52.19,24.59E-6,10.00E-3
289.7E3,-52.21,24.51E-6,10.00E-3
290.4E3,-52.24,24.43E-6,10.00E-3
291.1E3,-52.27,24.36E-6,10.00E-3
291.7E3,-52.29,24.28E-6,10.00E-3
292.4E3,-52.32,24.21E-6,10.00E-3
293.1E3,-52.35,24.14E-6,10.00E-3
293.8E3,-52.37,24.06E-6,10.00E-3
294.4E3,-52.40,23.99E-6,10.00E-3
295.1E3,-52.43,23.91E-6,10.00E-3
295.8E3,-52.45,23.84E-6,10.00E-3
296.5E3,-52.48,23.77E-6,10.00E-3
297.2E3,-52.51,23.70E-6,10.00E-3
297.9E3,-52.53,23.62E-6,10.00E-3
298.5E3,-52.56,23.55E-6,10.00E-3
299.2E3,-52.59,23.48E-6,10.00E-3
299.9E3,-52.61,23.41E-6,10.00E-3
300.6E3,-52.64,23.34E-6,10.00E-3
301.3E3,-52.67,23.27E-6,10.00E-3
302.0E3,-52.69,23.19E-6,10.00E-3
302.7E3,-52.72,23.12E-6,10.00E-3
303.4E3,-52.75,23.05E-6,10.00E-3
304.1E3,-52.77,22.98E-6,10.00E-3
304.8E3,-52.80,22.91E-6,10.00E-3
305.5E3,-52.82,22.84E-6,10.00E-3
306.2E3,-52.85,22.77E-6,10.00E-3
306.9E3,-52.88,22.71E-6,10.00E-3
307.6E3,-52.90,22.64E-6,10.00E-3
308.3E3,-52.93,22.57E-6,10.00E-3
309.0E3,-52.96,22.50E-6,10.00E-3
309.7E3,-52.98,22.43E-6,10.00E-3
310.5E3,-53.01,22.36E-6,10.00E-3
311.2E3,-53.04,22.30E-6,10.00E-3
311.9E3,-53.06,22.23E-6,10.00E-3
312.6E3,-53.09,22.16E-6,10.00E-3
313.3E3,-53.11,22.10E-6,10.00E-3
314.1E3,-53.14,22.03E-6,10.00E-3
314.8E3,-53.17,21.96E-6,10.00E-3
315.5E3,-53.19,21.90E-6,10.00E-3
316.2E3,-53.22,21.83E-6,10.00E-3
317.0E3,-53.24,21.77E-6,10.00E-3
317.7E3,-53.27,21.70E-6,10.00E-3
318.4E3,-53.30,21.63E-6,10.00E-3
319.2E3,-53.32,21.57E-6,10.00E-3
319.9E3,-53.35,21.51E-6,10.00E-3
320.6E3,-53.38,21.44E-6,10.00E-3
321.4E3,-53.40,21.38E-6,10.00E-3
322.1E3,-53.43,21.31E-6,10.00E-3
322.8E3,-53.45,21.25E-6,10.00E-3
323.6E3,-53.48,21.19E-6,10.00E-3
324.3E3,-53.51,21.12E-6,10.00E-3
325.1E3,-53.53,21.06E-6,10.00E-3
325.8E3,-53.56,21.00E-6,10.00E-3
326.6E3,-53.58,20.93E-6,10.00E-3
327.3E3,-53.61,20.87E-6,10.00E-3
328.1E3,-53.63,20.81E-6,10.00E-3
328.9E3,-53.66,20.75E-6,10.00E-3
329.6E3,-53.69,20.69E-6,10.00E-3
330.4E3,-53.71,20.62E-6,10.00E-3
331.1E3,-53.74,20.56E-6,10.00E-3
331.9E3,-53.76,20.50E-6,10.00E-3
332.7E3,-53.79,20.44E-6,10.00E-3
333.4E3,-53.82,20.38E-6,10.00E-3
334.2E3,-53.84,20.32E-6,10.00E-3
335.0E3,-53.87,20.26E-6,10.00E-3
335.7E3,-53.89,20.20E-6,10.00E-3
336.5E3,-53.92,20.14E-6,10.00E-3
337.3E3,-53.94,20.08E-6,10.00E-3
338.1E3,-53.97,20.02E-6,10.00E-3
338.8E3,-53.99,19.96E-6,10.00E-3
339.6E3,-54.02,19.91E-6,10.00E-3
340.4E3,-54.05,19.85E-6,10.00E-3
341.2E3,-54.07,19.79E-6,10.00E-3
342.0E3,-54.10,19.73E-6,10.00E-3
342.8E3,-54.12,19.67E-6,10.00E-3
343.6E3,-54.15,19.62E-6,10.00E-3
344.3E3,-54.17,19.56E-6,10.00E-3
345.1E3,-54.20,19.50E-6,10.00E-3
345.9E3,-54.22,19.44E-6,10.00E-3
346.7E3,-54.25,19.39E-6,10.00E-3
347.5E3,-54.28,19.33E-6,10.00E-3
348.3E3,-54.30,19.27E-6,10.00E-3
349.1E3,-54.33,19.22E-6,10.00E-3
349.9E3,-54.35,19.16E-6,10.00E-3
350.8E3,-54.38,19.11E-6,10.00E-3
351.6E3,-54.40,19.05E-6,10.00E-3
352.4E3,-54.43,18.99E-6,10.00E-3
353.2E3,-54.45,18.94E-6,10.00E-3
354.0E3,-54.48,18.88E-6,10.00E-3
354.8E3,-54.50,18.83E-6,10.00E-3
355.6E3,-54.53,18.78E-6,10.00E-3
356.5E3,-54.55,18.72E-6,10.00E-3
357.3E3,-54.58,18.67E-6,10.00E-3
358.1E3,-54.60,18.61E-6,10.00E-3
358.9E3,-54.63,18.56E-6,10.00E-3
359.7E3,-54.65,18.51E-6,10.00E-3
360.6E3,-54.68,18.45E-6,10.00E-3
361.4E3,-54.70,18.40E-6,10.00E-3
362.2E3,-54.73,18.35E-6,10.00E-3
363.1E3,-54.75,18.29E-6,10.00E-3
363.9E3,-54.78,18.24E-6,10.00E-3
364.8E3,-54.80,18.19E-6,10.00E-3
365.6E3,-54.83,18.14E-6,10.00E-3
366.4E3,-54.85,18.08E-6,10.00E-3
367.3E3,-54.88,18.03E-6,10.00E-3
368.1E3,-54.90,17.98E-6,10.00E-3
369.0E3,-54.93,17.93E-6,10.00E-3
369.8E3,-54.95,17.88E-6,10.00E-3
370.7E3,-54.98,17.83E-6,10.00E-3
371.5E3,-55.00,17.78E-6,10.00E-3
372.4E3,-55.03,17.72E-6,10.00E-3
373.3E3,-55.05,17.67E-6,10.00E-3
374.1E3,-55.08,17.62E-6,10.00E-3
375.0E3,-55.10,17.57E-6,10.00E-3
375.8E3,-55.13,17.52E-6,10.00E-3
376.7E3,-55.15,17.47E-6,10.00E-3
377.6E3,-55.18,17.42E-6,10.00E-3
378.4E3,-55.20,17.37E-6,10.00E-3
379.3E3,-55.23,17.32E-6,10.00E-3
380.2E3,-55.25,17.28E-6,10.00E-3
381.1E3,-55.28,17.23E-6,10.00E-3
381.9E3,-55.30,17.18E-6,10.00E-3
382.8E3,-55.33,17.13E-6,10.00E-3
383.7E3,-55.35,17.08E-6,10.00E-3
384.6E3,-55.37,17.03E-6,10.00E-3
385.5E3,-55.40,16.98E-6,10.00E-3
386.4E3,-55.42,16.94E-6,10.00E-3
387.3E3,-55.45,16.89E-6,10.00E-3
388.2E3,-55.47,16.84E-6,10.00E-3
389.0E3,-55.50,16.79E-6,10.00E-3
389.9E3,-55.52,16.75E-6,10.00E-3
390.8E3,-55.55,16.70E-6,10.00E-3
391.7E3,-55.57,16.65E-6,10.00E-3
392.6E3,-55.59,16.61E-6,10.00E-3
393.6E3,-55.62,16.56E-6,10.00E-3
394.5E3,-55.64,16.51E-6,10.00E-3
395.4E3,-55.67,16.47E-6,10.00E-3
396.3E3,-55.69,16.42E-6,10.00E-3
397.2E3,-55.72,16.37E-6,10.00E-3
398.1E3,-55.74,16.33E-6,10.00E-3
399.0E3,-55.77,16.28E-6,10.00E-3
399.9E3,-55.79,16.24E-6,10.00E-3
400.9E3,-55.81,16.19E-6,10.00E-3
401.8E3,-55.84,16.15E-6,10.00E-3
402.7E3,-55.86,16.10E-6,10.00E-3
403.6E3,-55.89,16.06E-6,10.00E-3
404.6E3,-55.91,16.01E-6,10.00E-3
405.5E3,-55.93,15.97E-6,10.00E-3
406.4E3,-55.96,15.92E-6,10.00E-3
407.4E3,-55.98,15.88E-6,10.00E-3
408.3E3,-56.01,15.84E-6,10.00E-3
409.3E3,-56.03,15.79E-6,10.00E-3
410.2E3,-56.06,15.75E-6,10.00E-3
411.1E3,-56.08,15.70E-6,10.00E-3
412.1E3,-56.10,15.66E-6,10.00E-3
413.0E3,-56.13,15.62E-6,10.00E-3
414.0E3,-56.15,15.57E-6,10.00E-3
415.0E3,-56.18,15.53E-6,10.00E-3
415.9E3,-56.20,15.49E-6,10.00E-3
416.9E3,-56.22,15.45E-6,10.00E-3
417.8E3,-56.25,15.40E-6,10.00E-3
418.8E3,-56.27,15.36E-6,10.00E-3
419.8E3,-56.30,15.32E-6,10.00E-3
420.7E3,-56.32,15.28E-6,10.00E-3
421.7E3,-56.34,15.23E-6,10.00E-3
422.7E3,-56.37,15.19E-6,10.00E-3
423.6E3,-56.39,15.15E-6,10.00E-3
424.6E3,-56.42,15.11E-6,10.00E-3
425.6E3,-56.44,15.07E-6,10.00E-3
426.6E3,-56.46,15.03E-6,10.00E-3
427.6E3,-56.49,14.99E-6,10.00E-3
428.5E3,-56.51,14.94E-6,10.00E-3
429.5E3,-56.53,14.90E-6,10.00E-3
430.5E3,-56.56,14.86E-6,10.00E-3
431.5E3,-56.58,14.82E-6,10.00E-3
432.5E3,-56.61,14.78E-6,10.00E-3
433.5E3,-56.63,14.74E-6,10.00E-3
434.5E3,-56.65,14.70E-6,10.00E-3
435.5E3,-56.68,14.66E-6,10.00E-3
436.5E3,-56.70,14.62E-6,10.00E-3
437.5E3,-56.72,14.58E-6,10.00E-3
438.5E3,-56.75,14.54E-6,10.00E-3
439.5E3,-56.77,14.50E-6,10.00E-3
440.6E3,-56.79,14.46E-6,10.00E-3
441.6E3,-56.82,14.42E-6,10.00E-3
442.6E3,-56.84,14.39E-6,10.00E-3
443.6E3,-56.87,14.35E-6,10.00E-3
444.6E3,-56.89,14.31E-6,10.00E-3
445.7E3,-56.91,14.27E-6,10.00E-3
446.7E3,-56.94,14.23E-6,10.00E-3
447.7E3,-56.96,14.19E-6,10.00E-3
448.7E3,-56.98,14.15E-6,10.00E-3
449.8E3,-57.01,14.12E-6,10.00E-3
450.8E3,-57.03,14.08E-6,10.00E-3
451.9E3,-57.05,14.04E-6,10.00E-3
452.9E3,-57.08,14.00E-6,10.00E-3
453.9E3,-57.10,13.96E-6,10.00E-3
455.0E3,-57.12,13.93E-6,10.00E-3
456.0E3,-57.15,13.89E-6,10.00E-3
457.1E3,-57.17,13.85E-6,10.00E-3
458.1E3,-57.19,13.81E-6,10.00E-3
459.2E3,-57.22,13.78E-6,10.00E-3
460.3E3,-57.24,13.74E-6,10.00E-3
461.3E3,-57.26,13.70E-6,10.00E-3
462.4E3,-57.29,13.67E-6,10.00E-3
463.4E3,-57.31,13.63E-6,10.00E-3
464.5E3,-57.33,13.59E-6,10.00E-3
465.6E3,-57.36,13.56E-6,10.00E-3
466.7E3,-57.38,13.52E-6,10.00E-3
467.7E3,-57.40,13.48E-6,10.00E-3
468.8E3,-57.43,13.45E-6,10.00E-3
469.9E3,-57.45,13.41E-6,10.00E-3
471.0E3,-57.47,13.38E-6,10.00E-3
472.1E3,-57.50,13.34E-6,10.00E-3
473.2E3,-57.52,13.31E-6,10.00E-3
474.2E3,-57.54,13.27E-6,10.00E-3
475.3E3,-57.57,13.24E-6,10.00E-3
476.4E3,-57.59,13.20E-6,10.00E-3
477.5E3,-57.61,13.17E-6,10.00E-3
478.6E3,-57.63,13.13E-6,10.00E-3
479.7E3,-57.66,13.10E-6,10.00E-3
480.8E3,-57.68,13.06E-6,10.00E-3
481.9E3,-57.70,13.03E-6,10.00E-3
483.1E3,-57.73,12.99E-6,10.00E-3
484.2E3,-57.75,12.96E-6,10.00E-3
485.3E3,-57.77,12.92E-6,10.00E-3
486.4E3,-57.80,12.89E-6,10.00E-3
487.5E3,-57.82,12.85E-6,10.00E-3
488.7E3,-57.84,12.82E-6,10.00E-3
489.8E3,-57.86,12.79E-6,10.00E-3
490.9E3,-57.89,12.75E-6,10.00E-3
492.0E3,-57.91,12.72E-6,10.00E-3
493.2E3,-57.93,12.69E-6,10.00E-3
494.3E3,-57.96,12.65E-6,10.00E-3
495.5E3,-57.98,12.62E-6,10.00E-3
496.6E3,-58.00,12.59E-6,10.00E-3
497.7E3,-58.03,12.55E-6,10.00E-3
498.9E3,-58.05,12.52E-6,10.00E-3
500.0E3,-58.07,12.49E-6,10.00E-3
501.2E3,-58.09,12.45E-6,10.00E-3
502.3E3,-58.12,12.42E-6,10.00E-3
503.5E3,-58.14,12.39E-6,10.00E-3
504.7E3,-58.16,12.36E-6,10.00E-3
505.8E3,-58.18,12.32E-6,10.00E-3
507.0E3,-58.21,12.29E-6,10.00E-3
508.2E3,-58.23,12.26E-6,10.00E-3
509.3E3,-58.25,12.23E-6,10.00E-3
510.5E3,-58.28,12.20E-6,10.00E-3
511.7E3,-58.30,12.16E-6,10.00E-3
512.9E3,-58.32,12.13E-6,10.00E-3
514.0E3,-58.34,12.10E-6,10.00E-3
515.2E3,-58.37,12.07E-6,10.00E-3
516.4E3,-58.39,12.04E-6,10.00E-3
517.6E3,-58.41,12.01E-6,10.00E-3
518.8E3,-58.43,11.97E-6,10.00E-3
520.0E3,-58.46,11.94E-6,10.00E-3
521.2E3,-58.48,11.91E-6,10.00E-3
522.4E3,-58.50,11.88E-6,10.00E-3
523.6E3,-58.53,11.85E-6,10.00E-3
524.8E3,-58.55,11.82E-6,10.00E-3
526.0E3,-58.57,11.79E-6,10.00E-3
527.2E3,-58.59,11.76E-6,10.00E-3
528.4E3,-58.62,11.73E-6,10.00E-3
529.7E3,-58.64,11.70E-6,10.00E-3
530.9E3,-58.66,11.67E-6,10.00E-3
532.1E3,-58.68,11.64E-6,10.00E-3
533.3E3,-58.71,11.61E-6,10.00E-3
534.6E3,-58.73,11.58E-6,10.00E-3
535.8E3,-58.75,11.55E-6,10.00E-3
537.0E3,-58.77,11.52E-6,10.00E-3
538.3E3,-58.80,11.49E-6,10.00E-3
539.5E3,-58.82,11.46E-6,10.00E-3
540.8E3,-58.84,11.43E-6,10.00E-3
542.0E3,-58.86,11.40E-6,10.00E-3
543.3E3,-58.89,11.37E-6,10.00E-3
544.5E3,-58.91,11.34E-6,10.00E-3
545.8E3,-58.93,11.31E-6,10.00E-3
547.0E3,-58.95,11.28E-6,10.00E-3
548.3E3,-58.98,11.25E-6,10.00E-3
549.5E3,-59.00,11.22E-6,10.00E-3
550.8E3,-59.02,11.19E-6,10.00E-3
552.1E3,-59.04,11.17E-6,10.00E-3
553.4E3,-59.06,11.14E-6,10.00E-3
554.6E3,-59.09,11.11E-6,10.00E-3
555.9E3,-59.11,11.08E-6,10.00E-3
